Unigrams,Negation,Contrast,Positive entities,Negative entities,Class
energi,false,No,0,0,neutral
ministri,false,No,0,0,neutral
build,false,No,0,0,neutral
termin,false,No,0,0,neutral
power,false,No,0,0,neutral
gener,false,No,0,0,neutral
unit,false,No,0,0,neutral
with,false,No,0,0,neutral
total,false,No,0,0,neutral
capac,false,No,0,0,neutral
statement,false,No,0,0,neutral
from,false,No,0,0,neutral
compani,false,No,0,0,neutral
said,false,No,0,0,neutral
first,false,No,0,0,neutral
power,false,No,0,0,neutral
unit,false,No,0,0,neutral
will,false,No,0,0,neutral
capac,false,No,0,0,neutral
statement,false,No,0,0,neutral
said,false,No,0,0,neutral
build,false,Yes,0,0,neutral
worker,false,Yes,0,0,neutral
union,false,Yes,0,0,neutral
lead,false,Yes,0,0,neutral
industri,false,Yes,0,0,neutral
associ,false,Yes,0,0,neutral
reveal,false,Yes,0,0,neutral
agreement,false,Yes,0,0,neutral
minimum,false,Yes,0,0,neutral
hourli,false,Yes,0,0,neutral
wage,false,Yes,0,0,neutral
mark,false,Yes,0,0,neutral
west,false,Yes,0,0,neutral
germani,false,Yes,0,0,neutral
mark,false,Yes,0,0,neutral
worker,false,Yes,0,0,neutral
east,false,Yes,0,0,neutral
consider,false,Yes,0,0,neutral
below,false,Yes,0,0,neutral
level,false,Yes,0,0,neutral
thei,false,Yes,0,0,neutral
fail,false,Yes,0,0,neutral
establish,false,Yes,0,0,neutral
nationwid,false,Yes,0,0,neutral
earlier,false,Yes,0,0,neutral
year,false,Yes,0,0,neutral
statement,false,No,0,4,neutral
union,false,No,0,4,neutral
said,false,No,0,4,neutral
agre,false,No,0,4,neutral
compromis,false,No,0,4,neutral
lower,false,No,0,4,neutral
minimum,false,No,0,4,neutral
wage,false,No,0,4,neutral
becaus,false,No,0,4,neutral
increas,false,No,0,4,neutral
urgenc,false,No,0,4,neutral
legisl,false,No,0,4,neutral
place,false,No,0,4,neutral
ward,false,No,0,4,neutral
competit,false,No,0,4,neutral
from,false,No,0,4,neutral
foreign,false,No,0,4,neutral
contractor,false,No,0,4,neutral
both,false,No,1,0,neutral
side,false,No,1,0,neutral
declar,false,No,1,0,neutral
unanim,false,No,1,0,neutral
dure,false,No,1,0,neutral
talk,false,No,1,0,neutral
that,false,No,1,0,neutral
there,false,No,1,0,neutral
urgent,false,No,1,0,neutral
need,false,No,1,0,neutral
minimum,false,No,1,0,neutral
wage,false,No,1,0,neutral
german,false,No,0,0,neutral
build,false,No,0,0,neutral
sector,false,No,0,0,neutral
minimum,false,No,0,0,neutral
wage,false,No,0,0,neutral
deal,false,No,0,0,neutral
german,true,No,0,3,neutral
construct,true,No,0,3,neutral
industri,true,No,0,3,neutral
fridai,true,No,0,3,neutral
launch,true,No,0,3,neutral
fresh,true,No,0,3,neutral
attempt,true,No,0,3,neutral
minimum,true,No,0,3,neutral
wage,true,No,0,3,neutral
sector,true,No,0,3,neutral
other,true,No,0,3,neutral
industri,true,No,0,3,neutral
group,true,No,0,3,neutral
block,true,No,0,3,neutral
initi,true,No,0,3,neutral
thei,true,No,0,3,neutral
have,true,No,0,3,neutral
past,true,No,0,3,neutral
comment,true,No,0,0,neutral
report,true,No,0,0,neutral
robert,true,No,0,0,neutral
franci,true,No,0,0,neutral
nation,true,No,0,0,neutral
transport,true,No,0,0,neutral
safeti,true,No,0,0,neutral
board,true,No,0,0,neutral
said,true,No,0,0,neutral
todai,true,No,0,0,neutral
programm,true,No,0,0,neutral
york,false,No,0,1,neutral
time,false,No,0,1,neutral
report,false,No,0,1,neutral
fridai,false,No,0,1,neutral
edit,false,No,0,1,neutral
that,false,No,0,1,neutral
trace,false,No,0,1,neutral
petn,false,No,0,1,neutral
chemic,false,No,0,1,neutral
plastic,false,No,0,1,neutral
explos,false,No,0,1,neutral
been,false,No,0,1,neutral
found,false,No,0,1,neutral
piec,false,No,0,1,neutral
wreckag,false,No,0,1,neutral
pull,false,No,0,1,neutral
from,false,No,0,1,neutral
atlant,false,No,0,1,neutral
ocean,false,No,0,1,neutral
long,false,No,0,1,neutral
island,false,No,0,1,neutral
newspap,true,No,1,0,neutral
cite,true,No,1,0,neutral
sourc,true,No,1,0,neutral
three,true,No,1,0,neutral
senior,true,No,1,0,neutral
offici,true,No,1,0,neutral
deepli,true,No,1,0,neutral
involv,true,No,1,0,neutral
investig,true,No,1,0,neutral
spoke,true,No,1,0,neutral
condit,true,No,1,0,neutral
anonym,true,No,1,0,neutral
flight,false,No,0,0,neutral
from,false,No,0,0,neutral
york,false,No,0,0,neutral
pari,false,No,0,0,neutral
explod,false,No,0,0,neutral
crash,false,No,0,0,neutral
juli,false,No,0,0,neutral
crash,false,No,0,1,neutral
investig,false,No,0,1,neutral
silent,false,No,0,1,neutral
explos,false,No,0,1,neutral
report,false,No,0,1,neutral
chief,false,No,1,0,neutral
investig,false,No,1,0,neutral
crash,false,No,1,0,neutral
flight,false,No,1,0,neutral
refus,false,No,1,0,neutral
fridai,false,No,1,0,neutral
confirm,false,No,1,0,neutral
report,false,No,1,0,neutral
york,false,No,1,0,neutral
time,false,No,1,0,neutral
that,false,No,1,0,neutral
trace,false,No,1,0,neutral
explos,false,No,1,0,neutral
been,false,No,1,0,neutral
found,false,No,1,0,neutral
wreckag,false,No,1,0,neutral
passeng,false,No,1,0,neutral
cabin,false,No,1,0,neutral
netanyahu,false,No,0,1,neutral
target,false,No,0,1,neutral
illeg,false,No,0,1,neutral
foreign,false,No,0,1,neutral
worker,false,No,0,1,neutral
communiqu,false,No,0,1,neutral
said,false,No,0,1,neutral
cabinet,false,No,0,1,neutral
would,false,No,0,1,neutral
take,false,No,0,1,neutral
practic,false,No,0,1,neutral
decis,false,No,0,1,neutral
next,false,No,0,1,neutral
week,false,No,0,1,neutral
ishai,true,Yes,0,4,neutral
plan,true,Yes,0,4,neutral
blueprint,true,Yes,0,4,neutral
mass,true,Yes,0,4,neutral
exodu,true,Yes,0,4,neutral
from,true,Yes,0,4,neutral
israel,true,Yes,0,4,neutral
worker,true,Yes,0,4,neutral
from,true,Yes,0,4,neutral
countri,true,Yes,0,4,neutral
such,true,Yes,0,4,neutral
romania,true,Yes,0,4,neutral
thailand,true,Yes,0,4,neutral
turkei,true,Yes,0,4,neutral
china,true,Yes,0,4,neutral
manual,true,Yes,0,4,neutral
labour,true,Yes,0,4,neutral
palestinian,true,Yes,0,4,neutral
from,true,Yes,0,4,neutral
jewish,true,Yes,0,4,neutral
state,true,Yes,0,4,neutral
secur,true,Yes,0,4,neutral
reason,true,Yes,0,4,neutral
beij,false,No,0,0,neutral
municip,false,No,0,0,neutral
higher,false,No,0,0,neutral
peopl,false,No,0,0,neutral
court,false,No,0,0,neutral
sentenc,false,No,0,0,neutral
hong,false,No,0,0,neutral
yang,false,No,0,0,neutral
chines,false,No,0,0,neutral
nation,false,No,0,0,neutral
five,false,No,0,0,neutral
year,false,No,0,0,neutral
prison,false,No,0,0,neutral
accept,false,No,0,0,neutral
bribe,false,No,0,0,neutral
total,false,No,0,0,neutral
yuan,false,No,0,0,neutral
xinhua,false,No,0,0,neutral
agenc,false,No,0,0,neutral
said,false,No,0,0,neutral
sentenc,false,No,0,0,neutral
dealt,false,No,0,0,neutral
with,false,No,0,0,neutral
lenient,false,No,0,0,neutral
accord,false,No,0,0,neutral
xinhua,false,No,0,0,neutral
said,false,No,0,0,neutral
quot,false,No,0,0,neutral
court,false,No,0,0,neutral
hong,false,No,0,2,neutral
former,false,No,0,2,neutral
employe,false,No,0,2,neutral
peopl,false,No,0,2,neutral
bank,false,No,0,2,neutral
china,false,No,0,2,neutral
central,false,No,0,2,neutral
bank,false,No,0,2,neutral
arrest,false,No,0,2,neutral
decemb,false,No,0,2,neutral
while,false,No,0,2,neutral
mission,false,No,0,2,neutral
china,false,No,0,2,neutral
found,false,No,0,2,neutral
guilti,false,No,0,2,neutral
june,false,No,0,2,neutral
then,false,Yes,0,0,neutral
sentenc,false,Yes,0,0,neutral
year,false,Yes,0,0,neutral
jail,false,Yes,0,0,neutral
appeal,false,Yes,0,0,neutral
china,false,No,0,0,neutral
sentenc,false,No,0,0,neutral
staffer,false,No,0,0,neutral
graft,false,No,0,0,neutral
trial,false,No,0,0,neutral
chines,false,No,0,1,neutral
appeal,false,No,0,1,neutral
court,false,No,0,1,neutral
fridai,false,No,0,1,neutral
reduc,false,No,0,1,neutral
five,false,No,0,1,neutral
year,false,No,0,1,neutral
from,false,No,0,1,neutral
sentenc,false,No,0,1,neutral
intern,false,No,0,1,neutral
monetari,false,No,0,1,neutral
fund,false,No,0,1,neutral
staff,false,No,0,1,neutral
member,false,No,0,1,neutral
convict,false,No,0,1,neutral
corrupt,false,No,0,1,neutral
nigeria,false,No,0,0,neutral
africa,false,No,0,0,neutral
most,false,No,0,0,neutral
popul,false,No,0,0,neutral
countri,false,No,0,0,neutral
reli,false,No,0,0,neutral
million,false,No,0,0,neutral
barrel,false,No,0,0,neutral
crude,false,No,0,0,neutral
pump,false,No,0,0,neutral
everi,false,No,0,0,neutral
about,false,No,0,0,neutral
percent,false,No,0,0,neutral
export,false,No,0,0,neutral
earn,false,No,0,0,neutral
minist,false,No,0,2,neutral
etet,false,No,0,2,neutral
told,false,No,0,2,neutral
execut,false,No,0,2,neutral
major,false,No,0,2,neutral
compani,false,No,0,2,neutral
lago,false,No,0,2,neutral
late,false,No,0,2,neutral
thursdai,false,No,0,2,neutral
that,false,No,0,2,neutral
rule,false,No,0,2,neutral
would,false,No,0,2,neutral
strictli,false,No,0,2,neutral
enforc,false,No,0,2,neutral
redress,false,No,0,2,neutral
perceiv,false,No,0,2,neutral
imbal,false,No,0,2,neutral
icahn,false,No,0,0,neutral
said,false,No,0,0,neutral
compani,false,No,0,0,neutral
bought,false,No,0,0,neutral
stock,false,No,0,0,neutral
invest,false,No,0,0,neutral
sinc,false,No,0,0,neutral
thei,false,No,0,0,neutral
believ,false,No,0,0,neutral
that,false,No,0,0,neutral
share,false,No,0,0,neutral
undervalu,false,No,0,0,neutral
icahn,false,No,0,0,neutral
lift,false,No,0,0,neutral
stake,false,No,0,0,neutral
repeat,false,No,0,0,neutral
spin,false,No,0,0,neutral
call,false,No,0,0,neutral
investor,false,No,0,1,neutral
carl,false,No,0,1,neutral
icahn,false,No,0,1,neutral
said,false,No,0,1,neutral
thursdai,false,No,0,1,neutral
rais,false,No,0,1,neutral
stake,false,No,0,1,neutral
nabisco,false,No,0,1,neutral
hold,false,No,0,1,neutral
corp,false,No,0,1,neutral
percent,false,No,0,1,neutral
repeat,false,No,0,1,neutral
call,false,No,0,1,neutral
immedi,false,No,0,1,neutral
spin,false,No,0,1,neutral
nabisco,false,No,0,1,neutral
hold,false,No,0,1,neutral
corp,false,No,0,1,neutral
food,false,No,0,1,neutral
unit,false,No,0,1,neutral
file,false,No,0,0,neutral
with,false,No,0,0,neutral
secur,false,No,0,0,neutral
exchang,false,No,0,0,neutral
commiss,false,No,0,0,neutral
icahn,false,No,0,0,neutral
said,false,No,0,0,neutral
compani,false,No,0,0,neutral
bought,false,No,0,0,neutral
million,false,No,0,0,neutral
addit,false,No,0,0,neutral
share,false,No,0,0,neutral
tobacco,false,No,0,0,neutral
food,false,No,0,0,neutral
compani,false,No,0,0,neutral
between,false,No,0,0,neutral
price,false,No,0,0,neutral
rang,false,No,0,0,neutral
from,false,No,0,0,neutral
share,false,No,0,0,neutral
that,false,No,0,0,neutral
rais,false,No,0,0,neutral
stake,false,No,0,0,neutral
million,false,No,0,0,neutral
which,false,No,0,0,neutral
were,false,No,0,0,neutral
purchas,false,No,0,0,neutral
total,false,No,0,0,neutral
million,false,No,0,0,neutral
accord,false,No,0,0,neutral
file,false,No,0,0,neutral
previous,false,No,0,0,neutral
held,false,No,0,0,neutral
about,false,No,0,0,neutral
percent,false,No,0,0,neutral
stake,false,No,0,0,neutral
sore,true,No,0,0,neutral
throat,true,No,0,0,neutral
brother,true,No,0,0,neutral
noel,true,No,0,0,neutral
gallagh,true,No,0,0,neutral
told,true,No,0,0,neutral
select,true,No,0,0,neutral
audienc,true,No,0,0,neutral
royal,true,No,0,0,neutral
festiv,true,No,0,0,neutral
hall,true,No,0,0,neutral
london,true,No,0,0,neutral
british,false,No,0,0,neutral
rock,false,No,0,0,neutral
band,false,No,0,0,neutral
oasi,false,No,0,0,neutral
plai,false,No,0,0,neutral
secret,false,No,0,0,neutral
concert,false,No,0,0,neutral
just,false,No,1,0,neutral
week,false,No,1,0,neutral
after,false,No,1,0,neutral
perform,false,No,1,0,neutral
front,false,No,1,0,neutral
britain,false,No,1,0,neutral
largest,false,No,1,0,neutral
rock,false,No,1,0,neutral
event,false,No,1,0,neutral
superstar,false,No,1,0,neutral
oasi,false,No,1,0,neutral
plai,false,No,1,0,neutral
select,false,No,1,0,neutral
secret,false,No,1,0,neutral
concert,false,No,1,0,neutral
four,false,No,1,0,neutral
hundr,false,No,1,0,neutral
excit,false,No,1,0,neutral
ticket,false,No,1,0,neutral
fridai,false,No,1,0,neutral
intim,false,No,1,0,neutral
concert,false,No,1,0,neutral
their,false,No,1,0,neutral
seat,false,No,1,0,neutral
readi,false,No,1,0,neutral
hear,false,No,1,0,neutral
british,false,No,1,0,neutral
band,false,No,1,0,neutral
often,false,No,1,0,neutral
describ,false,No,1,0,neutral
beatl,false,No,1,0,neutral
nineti,false,No,1,0,neutral
perform,false,No,1,0,neutral
their,false,No,1,0,neutral
chart,false,No,1,0,neutral
favourti,false,No,1,0,neutral
instead,false,No,0,1,neutral
watch,false,No,0,1,neutral
show,false,No,0,1,neutral
from,false,No,0,1,neutral
privat,false,No,0,1,neutral
liam,true,No,0,0,neutral
with,true,No,0,0,neutral
tonight,true,No,0,0,neutral
will,false,No,0,1,neutral
continu,false,No,0,1,neutral
fight,false,No,0,1,neutral
safeguard,false,No,0,1,neutral
qualiti,false,No,0,1,neutral
distinct,false,No,0,1,neutral
independ,false,No,0,1,neutral
world,false,No,0,1,neutral
servic,false,No,0,1,neutral
global,false,No,0,1,neutral
journal,false,No,0,1,neutral
said,false,No,0,1,neutral
speech,false,No,0,1,neutral
extraordinari,false,Yes,2,0,neutral
that,false,Yes,2,0,neutral
anyon,false,Yes,2,0,neutral
should,false,Yes,2,0,neutral
suggest,false,Yes,2,0,neutral
otherwis,false,Yes,2,0,neutral
birt,false,No,0,0,neutral
safeguard,false,No,0,0,neutral
world,false,No,0,0,neutral
servic,false,No,0,0,neutral
director,false,No,0,1,neutral
gener,false,No,0,1,neutral
john,false,No,0,1,neutral
birt,false,No,0,1,neutral
fridai,false,No,0,1,neutral
safeguard,false,No,0,1,neutral
corpor,false,No,0,1,neutral
much,false,No,0,1,neutral
prais,false,No,0,1,neutral
world,false,No,0,1,neutral
servic,false,No,0,1,neutral
london,false,No,0,1,neutral
octob,false,No,0,1,neutral
futur,false,No,0,1,neutral
intern,false,No,0,1,neutral
benchmark,false,No,0,1,neutral
brent,false,No,0,1,neutral
blend,false,No,0,1,neutral
crude,false,No,0,1,neutral
were,false,No,0,1,neutral
trade,false,No,0,1,neutral
london,false,No,0,1,neutral
around,false,No,0,1,neutral
barrel,false,No,0,1,neutral
thei,false,No,0,1,neutral
cite,false,No,0,1,neutral
stronger,false,No,0,1,neutral
than,false,No,0,1,neutral
expect,false,No,0,1,neutral
demand,false,No,0,1,neutral
growth,false,No,0,1,neutral
product,false,No,0,1,neutral
year,false,No,0,1,neutral
from,false,No,0,1,neutral
china,false,No,0,1,neutral
other,false,No,0,1,neutral
asian,false,No,0,1,neutral
nation,false,No,0,1,neutral
latin,false,No,0,1,neutral
america,false,No,0,1,neutral
unit,false,No,0,1,neutral
state,false,No,0,1,neutral
close,false,No,0,0,neutral
stock,false,No,0,0,neutral
market,false,No,0,0,neutral
indic,false,No,0,0,neutral
here,false,No,0,0,neutral
major,false,No,0,0,neutral
stock,false,No,0,0,neutral
market,false,No,0,0,neutral
outsid,false,No,0,0,neutral
unit,false,No,0,0,neutral
state,false,No,0,0,neutral
fridai,false,No,0,0,neutral
frankfurt,false,No,0,1,neutral
equiti,false,No,0,1,neutral
almost,false,No,0,1,neutral
unchang,false,No,0,1,neutral
from,false,No,0,1,neutral
close,false,No,0,1,neutral
level,false,No,0,1,neutral
thursdai,false,No,0,1,neutral
weaker,false,No,0,1,neutral
dollar,false,No,0,1,neutral
softer,false,No,0,1,neutral
german,false,No,0,1,neutral
bond,false,No,0,1,neutral
weigh,false,No,0,1,neutral
trade,false,No,0,1,neutral
sentiment,false,No,0,1,neutral
first,false,No,0,0,neutral
dividend,false,No,0,0,neutral
higher,false,No,0,0,neutral
rate,false,No,0,0,neutral
will,false,No,0,0,neutral
payabl,false,No,0,0,neutral
sept,false,No,0,0,neutral
sharehold,false,No,0,0,neutral
record,false,No,0,0,neutral
sept,false,No,0,0,neutral
increas,false,No,0,2,neutral
fourth,false,No,0,2,neutral
past,false,No,0,2,neutral
four,false,No,0,2,neutral
year,false,No,0,2,neutral
make,false,No,0,2,neutral
annual,false,No,0,2,neutral
dividend,false,No,0,2,neutral
share,false,No,0,2,neutral
compar,false,No,0,2,neutral
previou,false,No,0,2,neutral
palestinian,false,No,0,0,neutral
journalist,false,No,0,0,neutral
syndic,false,No,0,0,neutral
gaza,false,No,0,0,neutral
which,false,No,0,0,neutral
call,false,No,0,0,neutral
boycott,false,No,0,0,neutral
after,false,No,0,0,neutral
command,false,No,0,0,neutral
arrest,false,No,0,0,neutral
member,false,No,0,1,neutral
elit,false,No,0,1,neutral
forc,false,No,0,1,neutral
unit,false,No,0,1,neutral
stop,false,No,0,1,neutral
reuter,false,No,0,1,neutral
televis,false,No,0,1,neutral
crew,false,No,0,1,neutral
world,false,No,0,1,neutral
televis,false,No,0,1,neutral
about,false,No,0,1,neutral
metr,false,No,0,1,neutral
yard,false,No,0,1,neutral
from,false,No,0,1,neutral
palestinian,false,No,0,1,neutral
presid,false,No,0,1,neutral
yasser,false,No,0,1,neutral
arafat,false,No,0,1,neutral
offic,false,No,0,1,neutral
saturdai,false,No,0,1,neutral
morn,false,No,0,1,neutral
made,false,No,0,1,neutral
them,false,No,0,1,neutral
minut,false,No,0,1,neutral
juri,true,No,1,0,neutral
marion,true,No,1,0,neutral
counti,true,No,1,0,neutral
superior,true,No,1,0,neutral
court,true,No,1,0,neutral
found,true,No,1,0,neutral
reynold,true,No,1,0,neutral
tobacco,true,No,1,0,neutral
liggett,true,No,1,0,neutral
group,true,No,1,0,neutral
philip,true,No,1,0,neutral
morri,true,No,1,0,neutral
american,true,No,1,0,neutral
tobacco,true,No,1,0,neutral
brown,true,No,1,0,neutral
williamson,true,No,1,0,neutral
unit,true,No,1,0,neutral
industri,true,No,1,0,neutral
nabisco,true,No,0,0,neutral
hold,true,No,0,0,neutral
corp,true,No,0,0,neutral
parent,true,No,0,0,neutral
compani,true,No,0,0,neutral
reynold,true,No,0,0,neutral
tobacco,true,No,0,0,neutral
liggett,true,No,0,0,neutral
subsidiari,true,No,0,0,neutral
brook,true,No,0,0,neutral
group,true,No,0,0,neutral
suit,false,No,0,0,neutral
file,false,No,0,0,neutral
widow,false,No,0,0,neutral
three,false,No,0,0,neutral
children,false,No,0,0,neutral
richard,false,No,0,0,neutral
roger,false,No,0,0,neutral
indianapoli,false,No,0,0,neutral
lawyer,false,No,0,0,neutral
director,false,No,1,2,neutral
gener,false,No,1,2,neutral
john,false,No,1,2,neutral
birt,false,No,1,2,neutral
said,false,No,1,2,neutral
fridai,false,No,1,2,neutral
that,false,No,1,2,neutral
televis,false,No,1,2,neutral
licenc,false,No,1,2,neutral
should,false,No,1,2,neutral
increas,false,No,1,2,neutral
abov,false,No,1,2,neutral
level,false,No,1,2,neutral
inflat,false,No,1,2,neutral
protect,false,No,1,2,neutral
what,false,No,1,2,neutral
call,false,No,1,2,neutral
most,false,No,1,2,neutral
success,false,No,1,2,neutral
cultur,false,No,1,2,neutral
institut,false,No,1,2,neutral
world,false,No,1,2,neutral
speak,false,No,0,2,neutral
edinburgh,false,No,0,2,neutral
intern,false,No,0,2,neutral
televis,false,No,0,2,neutral
festiv,false,No,0,2,neutral
birt,false,No,0,2,neutral
said,false,No,0,2,neutral
first,false,No,0,2,neutral
increas,false,No,0,2,neutral
real,false,No,0,2,neutral
term,false,No,0,2,neutral
sinc,false,No,0,2,neutral
need,false,No,0,2,neutral
help,false,No,0,2,neutral
fund,false,No,0,2,neutral
expans,false,No,0,2,neutral
servic,false,No,0,2,neutral
digit,false,No,0,2,neutral
polish,false,No,0,0,neutral
ventur,false,No,0,0,neutral
start,false,No,0,0,neutral
assembl,false,No,0,0,neutral
hyundai,false,No,0,0,neutral
joint,false,No,0,1,neutral
ventur,false,No,0,1,neutral
polish,false,No,0,1,neutral
trader,false,No,0,1,neutral
univers,false,No,0,1,neutral
south,false,No,0,1,neutral
korea,false,No,0,1,neutral
hyundai,false,No,0,1,neutral
start,false,No,0,1,neutral
assembl,false,No,0,1,neutral
hyundai,false,No,0,1,neutral
zyci,false,No,0,1,neutral
warszawi,false,No,0,1,neutral
daili,false,No,0,1,neutral
said,false,No,0,1,neutral
saturdai,false,No,0,1,neutral
said,false,No,0,0,neutral
compani,false,No,0,0,neutral
start,false,No,0,0,neutral
assembl,false,No,0,0,neutral
accent,false,No,0,0,neutral
famili,false,No,0,0,neutral
model,false,No,0,0,neutral
fridai,false,No,0,0,neutral
from,false,No,0,0,neutral
suppli,false,No,0,0,neutral
hyundai,false,No,0,0,neutral
that,false,No,0,0,neutral
would,false,No,0,0,neutral
make,false,No,0,0,neutral
some,false,No,0,0,neutral
year,false,No,0,0,neutral
said,false,No,0,1,neutral
price,false,No,0,1,neutral
polish,false,No,0,1,neutral
made,false,No,0,1,neutral
accent,false,No,0,1,neutral
